txn_id,hour,is_night,is_weekend,amount_inr,transaction_type,channel,account_age_days,is_new_account,avg_amount_last_30d,amount_to_avg_ratio,txn_count_last_24h,txn_count_last_1h,new_device_flag,new_beneficiary_flag,sim_recently_changed_flag,upi_pin_reset_last_7d,failed_otp_attempts_last_1h,login_location_mismatch_flag,is_fraud
TXN126867,16,0,1,2547.45,Merchant Payment,NetBanking,263.0,0,1201.81,2.12,2,0,0,0,0,0,1,1,0
TXN155261,7,0,0,564.09,Bill Payment,UPI,24.0,0,696.48,0.81,0,0,0,0,0,0,0,0,0
TXN134012,22,0,0,196.21,Bill Payment,UPI,833.0,0,224.55,0.874,0,0,0,0,0,0,0,0,0
TXN109225,16,0,1,465.77,Loan EMI Payment,IMPS,195.0,0,507.55,0.918,0,0,0,0,0,0,0,0,0
TXN158579,12,0,0,942.14,P2P Transfer,NetBanking,733.0,0,1491.43,0.632,2,0,0,0,0,0,2,0,0
TXN116011,16,0,0,518.05,Bill Payment,UPI,10.0,0,761.96,0.68,0,0,0,0,0,0,0,0,0
TXN131656,9,0,1,214.69,Bill Payment,UPI,65.0,0,127.81,1.68,2,0,1,0,0,0,0,0,0
TXN120717,16,0,1,1361.38,P2P Transfer,UPI,485.0,0,500.47,2.72,0,0,1,0,0,0,0,0,0
TXN131885,6,0,1,1029.9,P2P Transfer,Card,255.0,0,526.35,1.957,2,0,0,0,0,0,0,0,0
TXN141587,18,0,1,1048.08,Merchant Payment,IMPS,246.0,0,936.35,1.119,3,0,0,0,0,0,0,0,0
TXN119448,7,0,1,1413.47,Merchant Payment,IMPS,60.0,0,865.06,1.634,0,0,0,1,0,0,0,1,0
TXN110174,23,0,0,1748.81,P2P Transfer,IMPS,345.0,0,1462.0,1.196,5,0,0,0,0,0,0,0,0
TXN158535,23,0,0,267.47,P2P Transfer,IMPS,33.0,0,421.92,0.634,1,1,0,0,0,2,0,0,0
TXN124951,16,0,0,289.7,P2P Transfer,UPI,15.0,0,343.29,0.844,4,0,0,0,0,0,0,0,0
TXN104686,22,0,0,1371.53,P2P Transfer,IMPS,125.0,0,1095.52,1.252,1,0,0,0,0,0,0,0,0
TXN158852,20,0,1,745.05,Merchant Payment,Card,23.0,0,661.01,1.127,2,0,0,0,0,0,0,1,0
TXN143126,18,0,0,226.82,Bill Payment,UPI,32.0,0,359.79,0.63,1,1,0,0,0,0,0,0,0
TXN116497,9,0,0,2291.25,P2P Transfer,UPI,145.0,0,1941.93,1.18,1,0,0,0,0,0,1,0,0
TXN103597,13,0,0,2907.83,Cash Withdrawal (UPI ATM),NetBanking,139.0,0,2140.79,1.358,0,0,0,0,0,0,0,0,0
TXN146309,18,0,0,5391.42,P2P Transfer,IMPS,294.0,0,3998.51,1.348,3,0,0,0,1,0,0,0,0
TXN109327,1,1,1,269.8,Loan EMI Payment,UPI,52.0,0,198.83,1.357,3,0,1,0,0,0,0,0,0
TXN135706,17,0,0,546.06,Loan EMI Payment,UPI,1045.0,0,379.58,1.439,1,0,1,0,0,0,0,0,0
TXN128284,22,0,0,260.0,Merchant Payment,UPI,422.0,0,430.28,0.604,0,0,0,0,0,0,0,0,0
TXN142830,20,0,0,827.43,Merchant Payment,IMPS,267.0,0,944.72,0.876,2,1,0,0,0,0,0,0,0
TXN134468,18,0,1,1045.04,P2P Transfer,UPI,83.0,0,1052.04,0.993,0,0,0,0,0,0,0,0,0
TXN139516,1,1,0,506.2,Merchant Payment,Card,48.0,0,500.53,1.011,1,1,0,0,0,0,0,0,0
TXN116713,16,0,0,973.93,Bill Payment,UPI,31.0,0,993.84,0.98,2,0,0,0,0,0,0,0,0
TXN157738,15,0,0,428.07,P2P Transfer,NetBanking,408.0,0,640.32,0.669,3,2,1,0,0,0,1,0,0
TXN126593,10,0,0,1500.14,Merchant Payment,UPI,46.0,0,1632.18,0.919,0,0,0,0,0,0,0,0,0
TXN124927,1,1,1,671.26,P2P Transfer,UPI,127.0,0,273.42,2.455,0,0,0,0,0,0,0,0,0
TXN106870,3,1,1,517.21,Merchant Payment,IMPS,78.0,0,781.91,0.661,0,0,0,0,0,0,0,0,0
TXN114843,4,1,1,487.97,Wallet Top-up,UPI,51.0,0,659.44,0.74,0,0,0,0,0,1,0,0,0
TXN112879,13,0,0,82.0,Bill Payment,UPI,16.0,0,493.22,0.166,1,0,1,0,0,1,0,0,0
TXN116654,0,1,1,231.19,Bill Payment,UPI,107.0,0,107.32,2.154,1,0,0,0,0,0,0,0,0
TXN128084,17,0,0,828.44,Bill Payment,IMPS,74.0,0,839.07,0.987,0,0,0,0,0,1,0,0,0
TXN157174,4,1,0,773.48,Cash Withdrawal (UPI ATM),UPI,53.0,0,639.69,1.209,1,1,0,0,0,0,0,0,0
TXN147112,23,0,1,158.21,Merchant Payment,UPI,301.0,0,582.41,0.272,0,0,1,0,0,0,0,0,0
TXN120729,1,1,0,200.03,Cash Withdrawal (UPI ATM),UPI,636.0,0,115.89,1.726,1,0,0,0,0,0,0,0,0
TXN147955,3,1,1,340.67,Bill Payment,Card,59.0,0,107.13,3.18,3,1,0,1,0,0,0,0,0
TXN120121,21,0,0,1041.31,P2P Transfer,UPI,660.0,0,1439.63,0.723,2,0,0,0,0,0,0,0,0
TXN112422,11,0,0,1780.66,P2P Transfer,NetBanking,172.0,0,1110.57,1.603,1,1,0,0,0,1,1,0,0
TXN132152,2,1,0,986.53,Bill Payment,NetBanking,107.0,0,680.83,1.449,1,0,0,0,0,0,0,0,0
TXN142015,22,0,0,2756.96,P2P Transfer,IMPS,594.0,0,2628.97,1.049,0,0,1,0,0,0,0,1,0
TXN113333,19,0,0,2217.28,Merchant Payment,NetBanking,389.0,0,1994.18,1.112,2,0,0,0,0,0,0,0,0
TXN130597,1,1,0,1324.34,Bill Payment,UPI,783.0,0,1046.92,1.265,1,0,0,0,0,0,1,0,0
TXN139267,3,1,0,401.49,Merchant Payment,UPI,122.0,0,294.13,1.365,1,1,0,0,0,0,0,0,0
TXN123572,0,1,0,1238.62,Merchant Payment,NetBanking,64.0,0,810.16,1.529,2,0,0,0,0,0,0,0,0
TXN131519,6,0,0,632.76,Loan EMI Payment,UPI,89.0,0,531.1,1.191,1,1,0,1,0,0,0,0,0
TXN154007,7,0,0,1121.95,Merchant Payment,UPI,176.0,0,958.48,1.171,2,0,0,0,0,0,1,0,0
TXN108230,7,0,1,1988.63,Cash Withdrawal (UPI ATM),Card,333.0,0,1641.4,1.212,0,0,0,0,1,0,1,0,0
TXN133549,11,0,0,262.72,Merchant Payment,NetBanking,136.0,0,297.69,0.883,4,0,0,0,0,0,0,0,0
TXN117236,20,0,0,624.61,P2P Transfer,UPI,24.0,0,774.33,0.807,1,0,0,1,0,0,0,0,0
TXN110259,23,0,1,628.02,Merchant Payment,UPI,125.0,0,648.8,0.968,1,0,0,0,0,1,0,0,0
TXN120800,13,0,0,361.3,Cash Withdrawal (UPI ATM),NetBanking,118.0,0,198.7,1.818,0,0,0,0,0,0,1,0,0
TXN108011,4,1,0,592.51,P2P Transfer,UPI,50.0,0,131.15,4.518,0,0,0,0,0,0,0,0,0
TXN150959,12,0,0,1300.95,Merchant Payment,UPI,361.0,0,1339.32,0.971,1,0,1,1,0,0,1,0,0
TXN150972,8,0,0,443.24,Merchant Payment,UPI,319.0,0,382.6,1.158,3,0,0,0,0,0,0,0,0
TXN140634,15,0,1,395.65,Cash Withdrawal (UPI ATM),IMPS,639.0,0,315.63,1.254,2,0,1,0,0,0,0,0,0
TXN148664,4,1,0,471.41,Cash Withdrawal (UPI ATM),UPI,272.0,0,429.07,1.099,3,0,0,0,0,0,0,1,0
TXN115544,18,0,0,1206.58,Cash Withdrawal (UPI ATM),UPI,67.0,0,1120.28,1.077,4,0,0,0,0,0,0,0,0
TXN146179,5,1,0,870.19,Loan EMI Payment,IMPS,202.0,0,931.39,0.934,1,1,0,0,0,0,0,0,0
TXN143092,2,1,0,3504.54,P2P Transfer,UPI,237.0,0,2930.06,1.196,1,0,0,0,0,0,1,0,0
TXN140924,12,0,1,412.6,Cash Withdrawal (UPI ATM),IMPS,145.0,0,489.51,0.843,1,0,0,0,0,0,0,0,0
TXN137509,2,1,0,659.45,P2P Transfer,NetBanking,180.0,0,568.52,1.16,0,0,1,0,0,1,0,0,0
TXN128301,6,0,1,712.91,Loan EMI Payment,NetBanking,166.0,0,1244.77,0.573,1,0,0,0,0,0,0,0,0
TXN113995,9,0,0,795.39,Wallet Top-up,UPI,38.0,0,492.81,1.614,1,0,0,1,0,0,0,0,0
TXN139173,3,1,0,606.59,Bill Payment,UPI,432.0,0,303.79,1.997,1,1,1,0,1,0,0,0,0
TXN125792,10,0,0,588.07,Wallet Top-up,UPI,128.0,0,256.26,2.295,2,1,0,0,0,0,0,0,0
TXN103541,13,0,0,627.44,Loan EMI Payment,UPI,34.0,0,555.24,1.13,0,0,0,1,0,0,0,0,0
TXN113706,11,0,1,196.79,Merchant Payment,NetBanking,236.0,0,333.08,0.591,0,0,1,0,0,0,0,0,0
TXN104901,15,0,0,725.85,Wallet Top-up,UPI,41.0,0,621.78,1.167,1,1,0,0,0,1,0,0,0
TXN110409,4,1,0,485.98,Bill Payment,Card,635.0,0,92.34,5.263,2,1,1,0,0,0,0,1,0
TXN150432,2,1,0,287.02,Cash Withdrawal (UPI ATM),Card,91.0,0,666.57,0.431,1,1,0,0,0,0,0,0,0
TXN149258,13,0,0,354.29,Merchant Payment,IMPS,100.0,0,232.52,1.524,1,0,0,0,0,0,1,0,0
TXN120246,1,1,0,298.9,Bill Payment,IMPS,161.0,0,388.47,0.769,1,0,0,0,0,0,0,0,0
TXN116849,8,0,0,577.64,Cash Withdrawal (UPI ATM),IMPS,873.0,0,320.7,1.801,0,0,0,0,0,0,0,0,0
TXN133366,15,0,0,563.16,Bill Payment,NetBanking,180.0,0,446.37,1.262,0,0,0,0,0,0,0,0,0
TXN130563,2,1,0,880.53,Merchant Payment,UPI,250.0,0,806.35,1.092,0,0,0,0,0,0,0,1,0
TXN155052,7,0,0,208.31,Loan EMI Payment,UPI,211.0,0,291.75,0.714,0,0,0,0,0,0,1,0,0
TXN104015,3,1,0,3235.53,P2P Transfer,UPI,35.0,0,4228.52,0.765,0,0,0,0,0,1,0,0,0
TXN117764,19,0,0,2223.9,Merchant Payment,UPI,617.0,0,2041.41,1.089,1,0,0,1,0,0,1,1,1
TXN122349,13,0,0,153.38,P2P Transfer,Card,97.0,0,195.45,0.785,2,0,0,0,0,0,0,0,0
TXN114628,7,0,0,1418.82,P2P Transfer,NetBanking,32.0,0,1338.72,1.06,0,0,0,0,0,0,0,0,0
TXN139119,0,1,0,800.39,Merchant Payment,UPI,563.0,0,1074.78,0.745,2,0,0,0,0,0,1,0,0
TXN106402,7,0,0,160.65,Loan EMI Payment,UPI,353.0,0,92.73,1.732,0,0,0,0,0,0,0,0,0
TXN147702,19,0,0,405.38,Merchant Payment,IMPS,132.0,0,453.75,0.893,1,0,0,0,0,0,0,0,0
TXN132428,12,0,0,816.81,Merchant Payment,UPI,306.0,0,788.26,1.036,2,1,1,0,0,0,0,0,0
TXN130551,21,0,0,2642.29,Merchant Payment,UPI,167.0,0,2660.68,0.993,4,0,0,0,0,0,0,0,0
TXN155656,3,1,0,192.16,Loan EMI Payment,UPI,15.0,0,243.15,0.79,0,0,1,0,0,0,0,0,0
TXN135265,4,1,0,674.44,Merchant Payment,UPI,3.0,0,929.62,0.726,2,0,0,1,0,1,1,0,1
TXN119403,2,1,0,970.38,Cash Withdrawal (UPI ATM),NetBanking,102.0,0,979.92,0.99,1,1,0,1,0,0,0,0,1
TXN104828,22,0,0,836.94,Merchant Payment,IMPS,133.0,0,346.89,2.413,2,0,0,0,0,0,0,0,0
TXN130943,9,0,0,730.71,Cash Withdrawal (UPI ATM),NetBanking,112.0,0,224.79,3.251,1,0,0,0,0,0,0,0,0
TXN102047,12,0,0,404.61,Merchant Payment,UPI,101.0,0,273.87,1.477,2,0,0,0,0,0,0,0,0
TXN129759,18,0,1,166.73,Bill Payment,UPI,127.0,0,635.02,0.263,5,1,0,0,0,0,0,1,0
TXN145288,17,0,0,66.64,Merchant Payment,UPI,224.0,0,57.39,1.161,0,0,0,0,0,0,0,0,0
TXN151708,17,0,1,817.7,Merchant Payment,UPI,365.0,0,651.76,1.255,1,1,0,0,0,0,0,0,0
TXN120769,18,0,0,329.33,Merchant Payment,Card,415.0,0,79.32,4.152,1,0,0,1,0,0,0,0,0
TXN143711,19,0,0,1756.86,Bill Payment,IMPS,118.0,0,1170.3,1.501,1,0,0,1,0,0,1,1,0
TXN124531,2,1,1,121.59,Bill Payment,Card,119.0,0,590.93,0.206,2,0,0,0,0,1,0,0,0
TXN150324,7,0,0,1585.09,Bill Payment,UPI,54.0,0,1781.88,0.89,1,1,1,0,0,0,0,0,0
TXN112512,23,0,0,227.99,Merchant Payment,IMPS,58.0,0,178.59,1.277,1,0,0,0,0,1,0,0,0
TXN111149,7,0,1,1460.74,Merchant Payment,UPI,100.0,0,1193.24,1.224,1,0,0,0,0,0,0,0,0
TXN118796,0,1,1,1455.07,Merchant Payment,NetBanking,93.0,0,1237.09,1.176,0,0,1,0,0,0,0,0,0
TXN137090,0,1,0,741.76,Wallet Top-up,UPI,215.0,0,613.47,1.209,0,0,0,0,0,0,0,0,0
TXN144846,1,1,1,1607.12,P2P Transfer,UPI,77.0,0,1710.6,0.94,3,0,0,0,0,0,0,0,0
TXN111972,13,0,1,790.86,Merchant Payment,UPI,328.0,0,648.45,1.22,0,0,1,0,0,0,0,0,0
TXN115360,9,0,0,461.61,P2P Transfer,NetBanking,92.0,0,294.13,1.569,1,0,0,0,0,1,0,0,0
TXN127754,23,0,1,557.34,Cash Withdrawal (UPI ATM),UPI,867.0,0,596.1,0.935,1,1,1,0,0,1,0,0,0
TXN153086,12,0,0,2253.56,P2P Transfer,UPI,146.0,0,1138.55,1.979,1,1,0,0,0,0,0,0,0
TXN122108,9,0,1,661.86,Merchant Payment,UPI,128.0,0,355.56,1.861,2,0,0,0,0,0,0,0,0
TXN107989,5,1,0,894.36,Bill Payment,IMPS,26.0,0,552.52,1.619,2,0,0,0,0,0,0,0,0
TXN157072,19,0,0,2811.61,P2P Transfer,NetBanking,90.0,0,1600.42,1.757,0,0,0,0,0,0,0,0,0
TXN144768,12,0,0,522.65,Wallet Top-up,UPI,388.0,0,489.23,1.068,3,0,1,0,0,0,0,0,0
TXN112782,13,0,0,386.08,Loan EMI Payment,UPI,106.0,0,503.79,0.766,1,1,0,0,0,0,0,0,0
TXN124247,22,0,1,1691.23,P2P Transfer,Card,66.0,0,2355.3,0.718,2,1,0,0,0,1,0,0,0
TXN145218,15,0,1,943.04,Merchant Payment,IMPS,37.0,0,968.19,0.974,1,0,0,0,0,1,0,0,0
TXN130290,4,1,0,539.87,P2P Transfer,IMPS,52.0,0,646.0,0.836,0,0,0,0,0,0,0,0,0
TXN126093,14,0,0,1115.21,Bill Payment,IMPS,59.0,0,1041.09,1.071,1,0,0,0,0,0,0,0,0
TXN107663,14,0,0,241.9,Cash Withdrawal (UPI ATM),NetBanking,127.0,0,162.65,1.487,0,0,0,0,0,0,2,0,0
TXN112077,5,1,0,738.48,Loan EMI Payment,IMPS,154.0,0,679.25,1.087,4,0,0,0,0,0,0,0,0
TXN148075,19,0,0,1140.44,Merchant Payment,NetBanking,111.0,0,797.51,1.43,0,0,0,0,0,0,0,0,0
TXN158846,21,0,0,1331.44,Merchant Payment,Card,199.0,0,1311.78,1.015,4,0,0,0,0,0,0,0,0
TXN100828,20,0,1,1097.92,Merchant Payment,NetBanking,312.0,0,972.99,1.128,0,0,1,0,0,0,2,0,0
TXN142274,3,1,0,283.28,Bill Payment,UPI,176.0,0,268.09,1.057,3,1,0,0,0,0,0,0,0
TXN132081,23,0,0,687.13,Bill Payment,UPI,71.0,0,445.3,1.543,0,0,0,0,0,0,0,0,0
TXN147790,9,0,0,1664.64,Merchant Payment,UPI,62.0,0,1921.93,0.866,2,0,0,0,0,0,1,0,0
TXN140923,13,0,0,979.46,P2P Transfer,UPI,558.0,0,539.39,1.816,4,0,0,0,0,0,0,0,0
TXN121585,12,0,1,346.49,Merchant Payment,UPI,337.0,0,49.0,7.071,1,0,0,1,0,0,0,0,0
TXN115502,19,0,0,768.72,Bill Payment,UPI,179.0,0,1206.59,0.637,1,0,0,0,0,0,0,0,0
TXN143252,17,0,1,1754.67,Loan EMI Payment,UPI,105.0,0,1267.94,1.384,1,1,1,0,0,0,0,0,0
TXN118070,2,1,0,10855.94,P2P Transfer,UPI,188.0,0,8416.31,1.29,2,0,0,0,0,0,0,0,0
TXN143914,12,0,1,1188.96,Merchant Payment,UPI,170.0,0,1357.34,0.876,1,0,0,0,0,0,0,0,0
TXN146277,3,1,1,1228.93,P2P Transfer,IMPS,445.0,0,1363.64,0.901,4,0,1,0,0,0,0,0,0
TXN157127,2,1,1,185.35,Bill Payment,NetBanking,759.0,0,160.44,1.155,1,0,0,0,0,0,0,0,0
TXN138130,13,0,0,1618.3,P2P Transfer,NetBanking,80.0,0,1111.95,1.455,0,0,0,0,0,0,0,0,0
TXN153143,3,1,0,903.69,Merchant Payment,UPI,808.0,0,1002.0,0.902,1,1,1,0,0,0,0,0,0
TXN120475,4,1,1,2494.6,Merchant Payment,IMPS,69.0,0,1535.38,1.625,1,1,0,0,0,1,0,1,0
TXN155421,23,0,0,631.41,P2P Transfer,NetBanking,407.0,0,642.8,0.982,1,1,0,0,0,0,0,0,0
TXN159266,7,0,0,1580.15,P2P Transfer,UPI,19.0,0,1650.86,0.957,2,0,0,0,0,1,0,0,0
TXN140475,23,0,0,6061.68,P2P Transfer,NetBanking,61.0,0,4699.42,1.29,4,1,0,0,0,0,0,0,0
TXN159083,6,0,1,548.6,Bill Payment,NetBanking,274.0,0,253.57,2.164,1,1,0,0,0,0,0,1,0
TXN147256,18,0,0,1253.64,P2P Transfer,Card,915.0,0,1616.31,0.776,2,1,0,1,0,0,0,0,0
TXN155487,19,0,0,1038.85,Loan EMI Payment,UPI,241.0,0,878.83,1.182,3,0,0,0,0,1,1,0,0
TXN140254,3,1,0,1879.81,P2P Transfer,UPI,65.0,0,1629.42,1.154,3,0,0,0,0,0,0,0,0
TXN149931,17,0,1,422.5,Merchant Payment,UPI,203.0,0,455.34,0.928,1,1,0,0,0,0,0,0,0
TXN139913,1,1,0,1562.54,P2P Transfer,IMPS,364.0,0,1491.05,1.048,4,1,0,0,0,0,0,0,0
TXN107488,0,1,0,720.79,Bill Payment,UPI,17.0,0,995.51,0.724,0,0,0,0,0,0,0,0,0
TXN117298,0,1,0,1018.54,Merchant Payment,UPI,686.0,0,634.16,1.606,2,1,0,0,0,0,0,0,0
TXN112594,22,0,0,262.43,P2P Transfer,IMPS,483.0,0,170.7,1.537,0,0,0,0,0,0,0,0,0
TXN147707,10,0,1,553.69,P2P Transfer,Card,34.0,0,511.82,1.082,0,0,0,0,0,0,0,0,0
TXN141726,21,0,0,943.61,Loan EMI Payment,UPI,283.0,0,982.94,0.96,0,0,0,0,0,0,0,0,0
TXN143868,2,1,0,169.18,P2P Transfer,UPI,343.0,0,241.02,0.702,2,0,0,1,0,1,2,0,0
TXN138399,8,0,0,492.53,P2P Transfer,UPI,296.0,0,640.83,0.769,0,0,0,0,0,0,0,0,0
TXN146423,14,0,1,487.99,Bill Payment,UPI,757.0,0,254.86,1.915,1,0,0,0,0,1,0,0,0
TXN146636,5,1,0,1039.64,Bill Payment,UPI,51.0,0,49.0,21.217,1,1,0,0,1,0,0,0,1
TXN123567,16,0,1,515.29,Bill Payment,UPI,64.0,0,419.63,1.228,0,0,0,0,0,0,0,0,0
TXN138539,0,1,0,1567.72,Bill Payment,UPI,213.0,0,1914.94,0.819,1,0,0,0,0,0,0,0,0
TXN111432,12,0,1,1465.66,Merchant Payment,UPI,768.0,0,1083.68,1.352,3,0,0,0,0,0,2,1,0
TXN150302,10,0,0,2875.24,Merchant Payment,UPI,121.0,0,2684.94,1.071,0,0,0,0,0,0,1,0,0
TXN132019,17,0,0,691.33,P2P Transfer,UPI,115.0,0,680.4,1.016,0,0,0,0,0,0,0,1,0
TXN157215,17,0,0,860.64,Merchant Payment,NetBanking,615.0,0,1082.77,0.795,0,0,0,0,0,0,1,0,0
TXN124222,4,1,0,156.03,Loan EMI Payment,NetBanking,75.0,0,162.49,0.96,0,0,0,0,0,0,0,0,0
TXN148090,23,0,1,64.04,P2P Transfer,UPI,183.0,0,267.32,0.24,1,1,0,0,0,0,0,1,0
TXN149208,21,0,0,4417.24,Bill Payment,UPI,561.0,0,5226.83,0.845,1,0,0,0,0,0,0,0,0
TXN132762,6,0,0,375.28,Merchant Payment,UPI,307.0,0,622.01,0.603,1,0,0,0,0,0,0,0,0
TXN132449,10,0,0,1994.11,Merchant Payment,Card,354.0,0,2668.58,0.747,0,0,0,0,0,0,0,0,0
TXN129224,15,0,0,3297.23,Wallet Top-up,UPI,61.0,0,3721.93,0.886,2,0,0,0,0,0,0,0,0
TXN155072,17,0,1,492.77,Merchant Payment,IMPS,655.0,0,282.48,1.744,2,0,1,0,0,0,0,0,0
TXN147869,9,0,0,1423.98,Bill Payment,UPI,142.0,0,951.63,1.496,1,1,0,0,0,0,2,0,0
TXN111281,9,0,1,544.29,Merchant Payment,IMPS,101.0,0,616.63,0.883,0,0,0,0,0,0,0,0,0
TXN135338,8,0,0,194.57,Merchant Payment,NetBanking,15.0,0,49.0,3.971,2,0,0,0,0,0,0,0,0
TXN123145,7,0,0,1106.53,Merchant Payment,Card,463.0,0,1203.99,0.919,0,0,1,0,0,2,0,0,0
TXN105613,7,0,1,867.74,Merchant Payment,NetBanking,665.0,0,859.31,1.01,2,1,1,0,0,0,0,0,0
TXN143168,6,0,0,49.0,Bill Payment,NetBanking,456.0,0,49.0,1.0,0,0,0,0,1,0,1,0,0
TXN123984,12,0,0,421.57,Bill Payment,UPI,276.0,0,108.13,3.899,1,0,0,0,0,0,0,0,0
TXN117583,20,0,0,475.9,Bill Payment,UPI,4.0,0,431.15,1.104,0,0,0,0,0,1,0,0,0
TXN131878,6,0,0,221.12,P2P Transfer,NetBanking,142.0,0,49.0,4.513,2,1,0,0,0,0,0,0,0
TXN158590,16,0,1,376.48,P2P Transfer,UPI,119.0,0,493.84,0.762,1,0,0,0,0,0,0,0,0
TXN147696,13,0,0,293.99,Wallet Top-up,Card,141.0,0,223.81,1.314,2,1,1,0,0,0,0,0,0
TXN120742,19,0,1,2984.91,Merchant Payment,UPI,37.0,0,2668.4,1.119,2,2,0,0,0,0,0,0,0
TXN112690,21,0,0,521.8,Wallet Top-up,UPI,269.0,0,604.92,0.863,3,0,1,0,0,0,0,0,0
TXN145384,4,1,0,4178.54,P2P Transfer,IMPS,280.0,0,5542.03,0.754,0,0,1,0,0,0,0,0,0
TXN117464,14,0,0,674.66,P2P Transfer,UPI,210.0,0,657.21,1.027,3,0,0,1,0,0,0,1,0
TXN121902,23,0,0,1287.04,Merchant Payment,NetBanking,107.0,0,1655.37,0.777,3,1,0,0,0,0,0,0,0
TXN144819,11,0,0,688.18,Merchant Payment,IMPS,129.0,0,728.78,0.944,0,0,0,0,0,0,0,0,0
TXN126837,5,1,0,3041.85,P2P Transfer,UPI,99.0,0,2655.85,1.145,1,1,0,1,0,0,0,0,0
TXN135865,1,1,0,3367.87,Merchant Payment,UPI,530.0,0,3718.91,0.906,0,0,0,0,0,0,0,0,0
TXN156968,14,0,0,344.76,Bill Payment,UPI,379.0,0,122.99,2.803,0,0,0,0,0,0,0,0,0
TXN130720,21,0,1,3213.65,P2P Transfer,NetBanking,345.0,0,2078.42,1.546,5,1,1,0,0,1,0,0,0
TXN146392,18,0,0,66.94,P2P Transfer,Card,26.0,0,49.0,1.366,1,1,1,0,0,0,0,0,0
TXN157373,9,0,0,913.8,P2P Transfer,UPI,13.0,0,904.81,1.01,1,0,0,0,0,0,0,0,0
TXN149173,6,0,1,417.93,Loan EMI Payment,UPI,71.0,0,431.57,0.968,0,0,0,0,0,0,1,0,0
TXN149908,1,1,0,2297.12,P2P Transfer,Card,239.0,0,1729.25,1.328,3,1,0,0,0,0,0,0,0
TXN140712,22,0,0,1999.04,P2P Transfer,IMPS,49.0,0,1677.16,1.192,2,2,0,0,0,0,0,0,0
TXN101579,14,0,0,113.68,Merchant Payment,UPI,251.0,0,388.6,0.293,2,0,0,0,0,0,0,0,0
TXN143139,20,0,1,643.32,P2P Transfer,Card,62.0,0,325.89,1.974,2,0,0,0,0,0,0,0,0
TXN105103,11,0,0,423.77,Merchant Payment,UPI,25.0,0,640.57,0.662,2,0,0,0,0,1,0,0,0
TXN149401,6,0,0,150.71,P2P Transfer,NetBanking,100.0,0,124.18,1.214,1,0,0,0,0,0,0,0,0
TXN109622,4,1,0,191.31,Loan EMI Payment,NetBanking,166.0,0,49.0,3.904,3,1,0,0,0,0,0,0,0
TXN157878,3,1,0,568.62,Wallet Top-up,UPI,437.0,0,741.32,0.767,1,0,0,0,0,0,0,0,0
TXN124468,7,0,1,1849.12,Cash Withdrawal (UPI ATM),NetBanking,212.0,0,856.03,2.16,0,0,0,0,0,1,0,0,0
TXN113020,18,0,0,1387.5,Merchant Payment,NetBanking,6.0,0,1506.59,0.921,1,0,0,0,0,0,0,0,0
TXN120228,10,0,0,3228.18,Merchant Payment,UPI,23.0,0,3936.51,0.82,2,1,0,0,0,0,0,0,0
TXN107632,23,0,0,256.59,Wallet Top-up,UPI,491.0,0,182.84,1.403,1,0,0,0,0,1,1,0,0
TXN139662,6,0,0,930.22,Bill Payment,UPI,87.0,0,711.91,1.307,0,0,0,0,0,0,0,0,0
TXN105486,5,1,0,318.08,Cash Withdrawal (UPI ATM),UPI,60.0,0,401.36,0.793,1,0,0,1,0,0,1,0,1
TXN154341,17,0,0,355.16,P2P Transfer,Card,269.0,0,674.12,0.527,1,0,0,0,0,0,0,0,0
TXN136421,3,1,0,5440.24,Merchant Payment,IMPS,242.0,0,6524.48,0.834,3,0,0,0,0,1,0,0,0
TXN110859,14,0,1,488.94,Merchant Payment,UPI,253.0,0,67.19,7.277,0,0,0,0,0,0,0,0,0
TXN146141,18,0,0,184.24,Merchant Payment,IMPS,273.0,0,49.0,3.76,0,0,0,0,0,0,0,0,0
TXN150454,14,0,0,1407.1,Merchant Payment,Card,362.0,0,693.48,2.029,2,0,0,1,0,0,0,0,0
TXN115670,10,0,0,313.34,P2P Transfer,NetBanking,242.0,0,265.59,1.18,0,0,1,0,0,0,0,0,0
TXN158058,17,0,1,1434.76,Merchant Payment,UPI,260.0,0,1389.03,1.033,2,0,0,0,0,0,1,0,0
TXN114493,21,0,0,448.13,Bill Payment,NetBanking,127.0,0,760.26,0.589,1,0,1,0,0,0,0,0,0
TXN129875,1,1,0,3781.7,P2P Transfer,UPI,455.0,0,3301.86,1.145,0,0,0,1,0,0,0,0,1
TXN137139,11,0,0,833.42,P2P Transfer,UPI,40.0,0,357.27,2.333,2,1,0,0,1,0,0,0,0
TXN144260,11,0,0,496.97,Bill Payment,UPI,74.0,0,491.48,1.011,2,0,0,0,0,0,0,0,0
TXN130226,14,0,0,786.58,Bill Payment,NetBanking,101.0,0,702.88,1.119,1,1,0,0,0,0,0,1,0
TXN121193,5,1,0,363.15,P2P Transfer,UPI,417.0,0,223.65,1.624,1,0,0,0,0,0,0,1,0
TXN148943,20,0,0,848.7,P2P Transfer,Card,261.0,0,501.25,1.693,0,0,1,0,0,0,1,0,0
TXN104917,6,0,0,5265.37,Loan EMI Payment,IMPS,9.0,0,3065.38,1.718,1,0,1,1,0,0,0,0,0
TXN101832,14,0,0,227.32,Merchant Payment,IMPS,33.0,0,150.65,1.509,1,0,0,0,0,0,0,0,0
