account_id,graph_cluster_id,cluster_size,suspicion_score,predicted_flag,is_fraud_ring_member,cluster_type
ACCT-000821,CLUSTER-1567,1,0.0,0,0,none
ACCT-000823,CLUSTER-1568,1,0.0,0,0,none
ACCT-001737,CLUSTER-1569,1,0.0,0,0,none
ACCT-001932,CLUSTER-1570,1,0.0,0,0,none
ACCT-001032,CLUSTER-1571,1,0.0,0,0,none
ACCT-001495,CLUSTER-1572,1,0.0,0,0,none
ACCT-001143,CLUSTER-1573,1,0.0,0,0,none
ACCT-001567,CLUSTER-1574,1,0.0,0,0,none
ACCT-002797,CLUSTER-1575,1,0.0,0,0,none
ACCT-001512,CLUSTER-1576,1,0.0,0,0,none
ACCT-000729,CLUSTER-1577,1,0.0,0,0,none
ACCT-001017,CLUSTER-1578,1,0.0,0,0,none
ACCT-001766,CLUSTER-1579,1,0.0,0,0,none
ACCT-000747,CLUSTER-1580,1,0.0,0,0,none
ACCT-001984,CLUSTER-1581,1,0.0,0,0,none
ACCT-002321,CLUSTER-1582,1,0.0,0,0,none
ACCT-002514,CLUSTER-1583,1,0.0,0,0,none
ACCT-001513,CLUSTER-1584,1,0.0,0,0,none
ACCT-002064,CLUSTER-1585,1,0.0,0,0,none
ACCT-001550,CLUSTER-1586,1,0.0,0,0,none
ACCT-001241,CLUSTER-1587,1,0.0,0,0,none
ACCT-001742,CLUSTER-1588,1,0.0,0,0,none
ACCT-001706,CLUSTER-1589,1,0.0,0,0,none
ACCT-001062,CLUSTER-1590,1,0.0,0,0,none
ACCT-001655,CLUSTER-1591,1,0.0,0,0,none
ACCT-001431,CLUSTER-1592,1,0.0,0,0,none
ACCT-001178,CLUSTER-1593,1,0.0,0,0,none
ACCT-001175,CLUSTER-1594,1,0.0,0,0,none
ACCT-002628,CLUSTER-1595,1,0.0,0,0,none
ACCT-001061,CLUSTER-1596,1,0.0,0,0,none
ACCT-000120,CLUSTER-1597,1,0.0,0,0,none
ACCT-002174,CLUSTER-1598,1,0.0,0,0,none
ACCT-001963,CLUSTER-1599,1,0.0,0,0,none
ACCT-000437,CLUSTER-1600,1,0.0,0,0,none
ACCT-001448,CLUSTER-1601,1,0.0,0,0,none
ACCT-002264,CLUSTER-1602,1,0.0,0,0,none
ACCT-002295,CLUSTER-1603,1,0.0,0,0,none
ACCT-000459,CLUSTER-1604,1,0.0,0,0,none
ACCT-002844,CLUSTER-1605,1,0.0,0,0,none
ACCT-001888,CLUSTER-1606,1,0.0,0,0,none
ACCT-001218,CLUSTER-1607,1,0.0,0,0,none
ACCT-000047,CLUSTER-1608,1,0.0,0,0,none
ACCT-000254,CLUSTER-1609,1,0.0,0,0,none
ACCT-000255,CLUSTER-1610,1,0.0,0,0,none
ACCT-000719,CLUSTER-1611,1,0.0,0,0,none
ACCT-002022,CLUSTER-1612,1,0.0,0,0,none
ACCT-001357,CLUSTER-1613,1,0.0,0,0,none
ACCT-000213,CLUSTER-1614,1,0.0,0,0,none
ACCT-002060,CLUSTER-1615,1,0.0,0,0,none
ACCT-000236,CLUSTER-1616,1,0.0,0,0,none
ACCT-001969,CLUSTER-1617,1,0.0,0,0,none
ACCT-000786,CLUSTER-1618,1,0.0,0,0,none
ACCT-001606,CLUSTER-1619,1,0.0,0,0,none
ACCT-002593,CLUSTER-1620,1,0.0,0,0,none
ACCT-002395,CLUSTER-1621,1,0.0,0,0,none
ACCT-000964,CLUSTER-1622,1,0.0,0,0,none
ACCT-002548,CLUSTER-1623,1,0.0,0,0,none
ACCT-003091,CLUSTER-1624,4,0.09,0,0,legit_shared_device
ACCT-003092,CLUSTER-1624,4,0.09,0,0,legit_shared_device
ACCT-003093,CLUSTER-1624,4,0.09,0,0,legit_shared_device
ACCT-003094,CLUSTER-1624,4,0.09,0,0,legit_shared_device
ACCT-000146,CLUSTER-1625,1,0.0,0,0,none
ACCT-002920,CLUSTER-1626,1,0.0,0,0,none
ACCT-001366,CLUSTER-1627,1,0.0,0,0,none
ACCT-002696,CLUSTER-1628,1,0.0,0,0,none
ACCT-000516,CLUSTER-1629,1,0.0,0,0,none
ACCT-000462,CLUSTER-1630,1,0.0,0,0,none
ACCT-001028,CLUSTER-1631,1,0.0,0,0,none
ACCT-002579,CLUSTER-1632,1,0.0,0,0,none
ACCT-000210,CLUSTER-1633,1,0.0,0,0,none
ACCT-002500,CLUSTER-1634,1,0.0,0,0,none
ACCT-000532,CLUSTER-1635,1,0.0,0,0,none
ACCT-002114,CLUSTER-1636,1,0.0,0,0,none
ACCT-000994,CLUSTER-1637,1,0.0,0,0,none
ACCT-001228,CLUSTER-1638,1,0.0,0,0,none
ACCT-000350,CLUSTER-1639,1,0.0,0,0,none
ACCT-000405,CLUSTER-1640,1,0.0,0,0,none
ACCT-000932,CLUSTER-1641,1,0.0,0,0,none
ACCT-000863,CLUSTER-1642,1,0.0,0,0,none
ACCT-000793,CLUSTER-1643,1,0.0,0,0,none
ACCT-001939,CLUSTER-1644,1,0.0,0,0,none
ACCT-001493,CLUSTER-1645,1,0.0,0,0,none
ACCT-001973,CLUSTER-1646,1,0.0,0,0,none
ACCT-001078,CLUSTER-1647,1,0.0,0,0,none
ACCT-002391,CLUSTER-1648,1,0.0,0,0,none
ACCT-002981,CLUSTER-1649,1,0.0,0,0,none
ACCT-000629,CLUSTER-1650,1,0.0,0,0,none
ACCT-002384,CLUSTER-1651,1,0.0,0,0,none
ACCT-000776,CLUSTER-1652,1,0.0,0,0,none
ACCT-003069,CLUSTER-1653,2,0.415,0,0,legit_shared_device
ACCT-003070,CLUSTER-1653,2,0.415,0,0,legit_shared_device
ACCT-000625,CLUSTER-1654,1,0.0,0,0,none
ACCT-000439,CLUSTER-1655,1,0.0,0,0,none
ACCT-000014,CLUSTER-1656,1,0.0,0,0,none
ACCT-003075,CLUSTER-1657,2,0.415,0,0,legit_shared_device
ACCT-003076,CLUSTER-1657,2,0.415,0,0,legit_shared_device
ACCT-001447,CLUSTER-1658,1,0.0,0,0,none
ACCT-001023,CLUSTER-1659,1,0.0,0,0,none
ACCT-001490,CLUSTER-1660,1,0.0,0,0,none
ACCT-002885,CLUSTER-1661,1,0.0,0,0,none
ACCT-001647,CLUSTER-1662,1,0.0,0,0,none
ACCT-002035,CLUSTER-1663,1,0.0,0,0,none
ACCT-000266,CLUSTER-1664,1,0.0,0,0,none
ACCT-002503,CLUSTER-1665,1,0.0,0,0,none
ACCT-002357,CLUSTER-1666,1,0.0,0,0,none
ACCT-002887,CLUSTER-1667,1,0.0,0,0,none
ACCT-001364,CLUSTER-1668,1,0.0,0,0,none
ACCT-000162,CLUSTER-1669,1,0.0,0,0,none
ACCT-000837,CLUSTER-1670,1,0.0,0,0,none
ACCT-000827,CLUSTER-1671,1,0.0,0,0,none
ACCT-001892,CLUSTER-1672,1,0.0,0,0,none
ACCT-002422,CLUSTER-1673,1,0.0,0,0,none
ACCT-000592,CLUSTER-1674,1,0.0,0,0,none
ACCT-002288,CLUSTER-1675,1,0.0,0,0,none
ACCT-000530,CLUSTER-1676,1,0.0,0,0,none
ACCT-002227,CLUSTER-1677,1,0.0,0,0,none
ACCT-001681,CLUSTER-1678,1,0.0,0,0,none
ACCT-002846,CLUSTER-1679,1,0.0,0,0,none
ACCT-002576,CLUSTER-1680,1,0.0,0,0,none
ACCT-000979,CLUSTER-1681,1,0.0,0,0,none
ACCT-002765,CLUSTER-1682,1,0.0,0,0,none
ACCT-002811,CLUSTER-1683,1,0.0,0,0,none
ACCT-000152,CLUSTER-1684,1,0.0,0,0,none
ACCT-000949,CLUSTER-1685,1,0.0,0,0,none
ACCT-000816,CLUSTER-1686,1,0.0,0,0,none
ACCT-000850,CLUSTER-1687,1,0.0,0,0,none
ACCT-001891,CLUSTER-1688,1,0.0,0,0,none
ACCT-002841,CLUSTER-1689,1,0.0,0,0,none
ACCT-002861,CLUSTER-1690,1,0.0,0,0,none
ACCT-002609,CLUSTER-1691,1,0.0,0,0,none
ACCT-002740,CLUSTER-1692,1,0.0,0,0,none
ACCT-002075,CLUSTER-1693,1,0.0,0,0,none
ACCT-001015,CLUSTER-1694,1,0.0,0,0,none
ACCT-000214,CLUSTER-1695,1,0.0,0,0,none
ACCT-000458,CLUSTER-1696,1,0.0,0,0,none
ACCT-000746,CLUSTER-1697,1,0.0,0,0,none
ACCT-000724,CLUSTER-1698,1,0.0,0,0,none
ACCT-000833,CLUSTER-1699,1,0.0,0,0,none
ACCT-002867,CLUSTER-1700,1,0.0,0,0,none
ACCT-001617,CLUSTER-1701,1,0.0,0,0,none
ACCT-001769,CLUSTER-1702,1,0.0,0,0,none
ACCT-000077,CLUSTER-1703,1,0.0,0,0,none
ACCT-001030,CLUSTER-1704,1,0.0,0,0,none
ACCT-000323,CLUSTER-1705,1,0.0,0,0,none
ACCT-000960,CLUSTER-1706,1,0.0,0,0,none
ACCT-002795,CLUSTER-1707,1,0.0,0,0,none
ACCT-001795,CLUSTER-1708,1,0.0,0,0,none
ACCT-002454,CLUSTER-1709,1,0.0,0,0,none
ACCT-001622,CLUSTER-1710,1,0.0,0,0,none
ACCT-002411,CLUSTER-1711,1,0.0,0,0,none
ACCT-002086,CLUSTER-1712,1,0.0,0,0,none
ACCT-002568,CLUSTER-1713,1,0.0,0,0,none
ACCT-001868,CLUSTER-1714,1,0.0,0,0,none
ACCT-000568,CLUSTER-1715,1,0.0,0,0,none
ACCT-000239,CLUSTER-1716,1,0.0,0,0,none
ACCT-002463,CLUSTER-1717,1,0.0,0,0,none
ACCT-002110,CLUSTER-1718,1,0.0,0,0,none
ACCT-000124,CLUSTER-1719,1,0.0,0,0,none
ACCT-002762,CLUSTER-1720,1,0.0,0,0,none
ACCT-003034,CLUSTER-1721,2,0.015,0,0,legit_shared_device
ACCT-003035,CLUSTER-1721,2,0.015,0,0,legit_shared_device
ACCT-001659,CLUSTER-1722,1,0.0,0,0,none
ACCT-001613,CLUSTER-1723,1,0.0,0,0,none
ACCT-000789,CLUSTER-1724,1,0.0,0,0,none
ACCT-002250,CLUSTER-1725,1,0.0,0,0,none
ACCT-002066,CLUSTER-1726,1,0.0,0,0,none
ACCT-001053,CLUSTER-1727,1,0.0,0,0,none
ACCT-002192,CLUSTER-1728,1,0.0,0,0,none
ACCT-000336,CLUSTER-1729,1,0.0,0,0,none
ACCT-002605,CLUSTER-1730,1,0.0,0,0,none
ACCT-001717,CLUSTER-1731,1,0.0,0,0,none
ACCT-002343,CLUSTER-1732,1,0.0,0,0,none
ACCT-001428,CLUSTER-1733,1,0.0,0,0,none
ACCT-001418,CLUSTER-1734,1,0.0,0,0,none
ACCT-000828,CLUSTER-1735,1,0.0,0,0,none
ACCT-000636,CLUSTER-1736,1,0.0,0,0,none
ACCT-001702,CLUSTER-1737,1,0.0,0,0,none
ACCT-000703,CLUSTER-1738,1,0.0,0,0,none
ACCT-000180,CLUSTER-1739,1,0.0,0,0,none
ACCT-001382,CLUSTER-1740,1,0.0,0,0,none
ACCT-001748,CLUSTER-1741,1,0.0,0,0,none
ACCT-001823,CLUSTER-1742,1,0.0,0,0,none
ACCT-001947,CLUSTER-1743,1,0.0,0,0,none
ACCT-002520,CLUSTER-1744,1,0.0,0,0,none
ACCT-000794,CLUSTER-1745,1,0.0,0,0,none
ACCT-002169,CLUSTER-1746,1,0.0,0,0,none
ACCT-000108,CLUSTER-1747,1,0.0,0,0,none
ACCT-001755,CLUSTER-1748,1,0.0,0,0,none
ACCT-002597,CLUSTER-1749,1,0.0,0,0,none
ACCT-000940,CLUSTER-1750,1,0.0,0,0,none
ACCT-001103,CLUSTER-1751,1,0.0,0,0,none
ACCT-000700,CLUSTER-1752,1,0.0,0,0,none
ACCT-000100,CLUSTER-1753,1,0.0,0,0,none
ACCT-001232,CLUSTER-1754,1,0.0,0,0,none
ACCT-002082,CLUSTER-1755,1,0.0,0,0,none
ACCT-002079,CLUSTER-1756,1,0.0,0,0,none
ACCT-002262,CLUSTER-1757,1,0.0,0,0,none
ACCT-000455,CLUSTER-1758,1,0.0,0,0,none
ACCT-002403,CLUSTER-1759,1,0.0,0,0,none
ACCT-001643,CLUSTER-1760,1,0.0,0,0,none
ACCT-000190,CLUSTER-1761,1,0.0,0,0,none
ACCT-002613,CLUSTER-1762,1,0.0,0,0,none
ACCT-000575,CLUSTER-1763,1,0.0,0,0,none
ACCT-000302,CLUSTER-1764,1,0.0,0,0,none
ACCT-000385,CLUSTER-1765,1,0.0,0,0,none
ACCT-002383,CLUSTER-1766,1,0.0,0,0,none
ACCT-001867,CLUSTER-1767,1,0.0,0,0,none
ACCT-001012,CLUSTER-1768,1,0.0,0,0,none
ACCT-002636,CLUSTER-1769,1,0.0,0,0,none
ACCT-001405,CLUSTER-1770,1,0.0,0,0,none
ACCT-001359,CLUSTER-1771,1,0.0,0,0,none
ACCT-002664,CLUSTER-1772,1,0.0,0,0,none
ACCT-000637,CLUSTER-1773,1,0.0,0,0,none
ACCT-001264,CLUSTER-1774,1,0.0,0,0,none
ACCT-000656,CLUSTER-1775,1,0.0,0,0,none
ACCT-000811,CLUSTER-1776,1,0.0,0,0,none
ACCT-001193,CLUSTER-1777,1,0.0,0,0,none
ACCT-001609,CLUSTER-1778,1,0.0,0,0,none
ACCT-001692,CLUSTER-1779,1,0.0,0,0,none
ACCT-001209,CLUSTER-1780,1,0.0,0,0,none
ACCT-002331,CLUSTER-1781,1,0.0,0,0,none
ACCT-001520,CLUSTER-1782,1,0.0,0,0,none
ACCT-000778,CLUSTER-1783,1,0.0,0,0,none
ACCT-001083,CLUSTER-1784,1,0.0,0,0,none
ACCT-001751,CLUSTER-1785,1,0.0,0,0,none
ACCT-000617,CLUSTER-1786,1,0.0,0,0,none
ACCT-001503,CLUSTER-1787,1,0.0,0,0,none
ACCT-003149,CLUSTER-1788,2,0.015,0,0,legit_shared_device
ACCT-003150,CLUSTER-1788,2,0.015,0,0,legit_shared_device
ACCT-000736,CLUSTER-1789,1,0.0,0,0,none
ACCT-001292,CLUSTER-1790,1,0.0,0,0,none
ACCT-000738,CLUSTER-1791,1,0.0,0,0,none
ACCT-000401,CLUSTER-1792,1,0.0,0,0,none
ACCT-002747,CLUSTER-1793,1,0.0,0,0,none
ACCT-001173,CLUSTER-1794,1,0.0,0,0,none
ACCT-001413,CLUSTER-1795,1,0.0,0,0,none
ACCT-000643,CLUSTER-1796,1,0.0,0,0,none
ACCT-002812,CLUSTER-1797,1,0.0,0,0,none
ACCT-002570,CLUSTER-1798,1,0.0,0,0,none
ACCT-002233,CLUSTER-1799,1,0.0,0,0,none
ACCT-002515,CLUSTER-1800,1,0.0,0,0,none
ACCT-001021,CLUSTER-1801,1,0.0,0,0,none
ACCT-002982,CLUSTER-1802,1,0.0,0,0,none
ACCT-000380,CLUSTER-1803,1,0.0,0,0,none
ACCT-002098,CLUSTER-1804,1,0.0,0,0,none
ACCT-002791,CLUSTER-1805,1,0.0,0,0,none
ACCT-001709,CLUSTER-1806,1,0.0,0,0,none
ACCT-001122,CLUSTER-1807,1,0.0,0,0,none
ACCT-001260,CLUSTER-1808,1,0.0,0,0,none
ACCT-002393,CLUSTER-1809,1,0.0,0,0,none
ACCT-003247,CLUSTER-1810,1,0.0,0,1,fraud_ring
ACCT-002306,CLUSTER-1811,1,0.0,0,0,none
ACCT-002630,CLUSTER-1812,1,0.0,0,0,none
ACCT-000675,CLUSTER-1813,1,0.0,0,0,none
ACCT-000527,CLUSTER-1814,1,0.0,0,0,none
ACCT-002894,CLUSTER-1815,1,0.0,0,0,none
ACCT-000345,CLUSTER-1816,1,0.0,0,0,none
ACCT-001837,CLUSTER-1817,1,0.0,0,0,none
ACCT-000447,CLUSTER-1818,1,0.0,0,0,none
ACCT-002716,CLUSTER-1819,1,0.0,0,0,none
ACCT-001487,CLUSTER-1820,1,0.0,0,0,none
ACCT-002025,CLUSTER-1821,1,0.0,0,0,none
ACCT-001230,CLUSTER-1822,1,0.0,0,0,none
ACCT-002964,CLUSTER-1823,1,0.0,0,0,none
ACCT-002468,CLUSTER-1824,1,0.0,0,0,none
ACCT-000757,CLUSTER-1825,1,0.0,0,0,none
ACCT-001559,CLUSTER-1826,1,0.0,0,0,none
ACCT-002871,CLUSTER-1827,1,0.0,0,0,none
ACCT-002954,CLUSTER-1828,1,0.0,0,0,none
ACCT-002257,CLUSTER-1829,1,0.0,0,0,none
ACCT-000803,CLUSTER-1830,1,0.0,0,0,none
ACCT-001999,CLUSTER-1831,1,0.0,0,0,none
ACCT-000672,CLUSTER-1832,1,0.0,0,0,none
ACCT-002382,CLUSTER-1833,1,0.0,0,0,none
ACCT-002409,CLUSTER-1834,1,0.0,0,0,none
ACCT-002856,CLUSTER-1835,1,0.0,0,0,none
ACCT-000131,CLUSTER-1836,1,0.0,0,0,none
ACCT-002243,CLUSTER-1837,1,0.0,0,0,none
ACCT-001411,CLUSTER-1838,1,0.0,0,0,none
ACCT-001327,CLUSTER-1839,1,0.0,0,0,none
ACCT-000582,CLUSTER-1840,1,0.0,0,0,none
ACCT-001283,CLUSTER-1841,1,0.0,0,0,none
ACCT-001684,CLUSTER-1842,1,0.0,0,0,none
ACCT-001223,CLUSTER-1843,1,0.0,0,0,none
ACCT-001740,CLUSTER-1844,1,0.0,0,0,none
ACCT-000241,CLUSTER-1845,1,0.0,0,0,none
ACCT-000835,CLUSTER-1846,1,0.0,0,0,none
ACCT-000843,CLUSTER-1847,1,0.0,0,0,none
ACCT-000552,CLUSTER-1848,1,0.0,0,0,none
ACCT-000149,CLUSTER-1849,1,0.0,0,0,none
ACCT-002153,CLUSTER-1850,1,0.0,0,0,none
ACCT-002688,CLUSTER-1851,1,0.0,0,0,none
ACCT-001043,CLUSTER-1852,1,0.0,0,0,none
ACCT-002721,CLUSTER-1853,1,0.0,0,0,none
ACCT-002214,CLUSTER-1854,1,0.0,0,0,none
ACCT-002561,CLUSTER-1855,1,0.0,0,0,none
ACCT-000041,CLUSTER-1856,1,0.0,0,0,none
ACCT-000362,CLUSTER-1857,1,0.0,0,0,none
ACCT-002067,CLUSTER-1858,1,0.0,0,0,none
ACCT-001788,CLUSTER-1859,1,0.0,0,0,none
ACCT-002851,CLUSTER-1860,1,0.0,0,0,none
ACCT-000902,CLUSTER-1861,1,0.0,0,0,none
ACCT-002572,CLUSTER-1862,1,0.0,0,0,none
ACCT-000862,CLUSTER-1863,1,0.0,0,0,none
ACCT-002852,CLUSTER-1864,1,0.0,0,0,none
ACCT-000060,CLUSTER-1865,1,0.0,0,0,none
ACCT-002433,CLUSTER-1866,1,0.0,0,0,none
ACCT-002658,CLUSTER-1867,1,0.0,0,0,none
ACCT-000024,CLUSTER-1868,1,0.0,0,0,none
ACCT-002301,CLUSTER-1869,1,0.0,0,0,none
ACCT-002208,CLUSTER-1870,1,0.0,0,0,none
ACCT-002685,CLUSTER-1871,1,0.0,0,0,none
ACCT-002818,CLUSTER-1872,1,0.0,0,0,none
ACCT-001304,CLUSTER-1873,1,0.0,0,0,none
ACCT-000338,CLUSTER-1874,1,0.0,0,0,none
ACCT-000760,CLUSTER-1875,1,0.0,0,0,none
ACCT-000965,CLUSTER-1876,1,0.0,0,0,none
ACCT-001167,CLUSTER-1877,1,0.0,0,0,none
ACCT-001753,CLUSTER-1878,1,0.0,0,0,none
ACCT-001987,CLUSTER-1879,1,0.0,0,0,none
ACCT-001827,CLUSTER-1880,1,0.0,0,0,none
ACCT-001059,CLUSTER-1881,1,0.0,0,0,none
ACCT-001955,CLUSTER-1882,1,0.0,0,0,none
ACCT-002583,CLUSTER-1883,1,0.0,0,0,none
ACCT-000715,CLUSTER-1884,1,0.0,0,0,none
ACCT-000085,CLUSTER-1885,1,0.0,0,0,none
ACCT-002641,CLUSTER-1886,1,0.0,0,0,none
ACCT-002200,CLUSTER-1887,1,0.0,0,0,none
ACCT-001199,CLUSTER-1888,1,0.0,0,0,none
ACCT-002020,CLUSTER-1889,1,0.0,0,0,none
ACCT-000169,CLUSTER-1890,1,0.0,0,0,none
ACCT-000387,CLUSTER-1891,1,0.0,0,0,none
ACCT-002334,CLUSTER-1892,1,0.0,0,0,none
ACCT-001504,CLUSTER-1893,1,0.0,0,0,none
ACCT-001760,CLUSTER-1894,1,0.0,0,0,none
ACCT-000744,CLUSTER-1895,1,0.0,0,0,none
ACCT-000716,CLUSTER-1896,1,0.0,0,0,none
ACCT-000737,CLUSTER-1897,1,0.0,0,0,none
ACCT-002093,CLUSTER-1898,1,0.0,0,0,none
ACCT-001482,CLUSTER-1899,1,0.0,0,0,none
ACCT-001668,CLUSTER-1900,1,0.0,0,0,none
ACCT-001700,CLUSTER-1901,1,0.0,0,0,none
ACCT-001757,CLUSTER-1902,1,0.0,0,0,none
ACCT-001397,CLUSTER-1903,1,0.0,0,0,none
ACCT-002415,CLUSTER-1904,1,0.0,0,0,none
ACCT-001188,CLUSTER-1905,1,0.0,0,0,none
ACCT-000911,CLUSTER-1906,1,0.0,0,0,none
ACCT-001198,CLUSTER-1907,1,0.0,0,0,none
ACCT-000268,CLUSTER-1908,1,0.0,0,0,none
ACCT-000312,CLUSTER-1909,1,0.0,0,0,none
ACCT-002734,CLUSTER-1910,1,0.0,0,0,none
ACCT-000490,CLUSTER-1911,1,0.0,0,0,none
ACCT-001730,CLUSTER-1912,1,0.0,0,0,none
ACCT-002165,CLUSTER-1913,1,0.0,0,0,none
ACCT-001246,CLUSTER-1914,1,0.0,0,0,none
ACCT-002764,CLUSTER-1915,1,0.0,0,0,none
ACCT-001451,CLUSTER-1916,1,0.0,0,0,none
ACCT-001225,CLUSTER-1917,1,0.0,0,0,none
ACCT-000865,CLUSTER-1918,1,0.0,0,0,none
ACCT-001285,CLUSTER-1919,1,0.0,0,0,none
ACCT-001354,CLUSTER-1920,1,0.0,0,0,none
ACCT-000457,CLUSTER-1921,1,0.0,0,0,none
ACCT-000204,CLUSTER-1922,1,0.0,0,0,none
ACCT-002896,CLUSTER-1923,1,0.0,0,0,none
ACCT-001172,CLUSTER-1924,1,0.0,0,0,none
ACCT-000767,CLUSTER-1925,1,0.0,0,0,none
ACCT-002801,CLUSTER-1926,1,0.0,0,0,none
ACCT-002976,CLUSTER-1927,1,0.0,0,0,none
ACCT-001914,CLUSTER-1928,1,0.0,0,0,none
ACCT-001767,CLUSTER-1929,1,0.0,0,0,none
ACCT-000988,CLUSTER-1930,1,0.0,0,0,none
ACCT-001885,CLUSTER-1931,1,0.0,0,0,none
ACCT-003151,CLUSTER-1932,3,0.0525,0,0,legit_shared_device
ACCT-003152,CLUSTER-1932,3,0.0525,0,0,legit_shared_device
ACCT-003153,CLUSTER-1932,3,0.0525,0,0,legit_shared_device
ACCT-001707,CLUSTER-1933,1,0.0,0,0,none
ACCT-002316,CLUSTER-1934,1,0.0,0,0,none
ACCT-001224,CLUSTER-1935,1,0.0,0,0,none
ACCT-002457,CLUSTER-1936,1,0.0,0,0,none
ACCT-002278,CLUSTER-1937,1,0.0,0,0,none
ACCT-002616,CLUSTER-1938,1,0.0,0,0,none
ACCT-002185,CLUSTER-1939,1,0.0,0,0,none
ACCT-001836,CLUSTER-1940,1,0.0,0,0,none
ACCT-002490,CLUSTER-1941,1,0.0,0,0,none
ACCT-000366,CLUSTER-1942,1,0.0,0,0,none
ACCT-001052,CLUSTER-1943,1,0.0,0,0,none
ACCT-001337,CLUSTER-1944,1,0.0,0,0,none
ACCT-002621,CLUSTER-1945,1,0.0,0,0,none
ACCT-001997,CLUSTER-1946,1,0.0,0,0,none
ACCT-000924,CLUSTER-1947,1,0.0,0,0,none
ACCT-002010,CLUSTER-1948,1,0.0,0,0,none
ACCT-000678,CLUSTER-1949,1,0.0,0,0,none
ACCT-000128,CLUSTER-1950,1,0.0,0,0,none
ACCT-000328,CLUSTER-1951,1,0.0,0,0,none
ACCT-000780,CLUSTER-1952,1,0.0,0,0,none
ACCT-001614,CLUSTER-1953,1,0.0,0,0,none
ACCT-001544,CLUSTER-1954,1,0.0,0,0,none
ACCT-001018,CLUSTER-1955,1,0.0,0,0,none
ACCT-000038,CLUSTER-1956,1,0.0,0,0,none
ACCT-002405,CLUSTER-1957,1,0.0,0,0,none
ACCT-000799,CLUSTER-1958,1,0.0,0,0,none
ACCT-000944,CLUSTER-1959,1,0.0,0,0,none
ACCT-000562,CLUSTER-1960,1,0.0,0,0,none
ACCT-002935,CLUSTER-1961,1,0.0,0,0,none
ACCT-001132,CLUSTER-1962,1,0.0,0,0,none
ACCT-000632,CLUSTER-1963,1,0.0,0,0,none
ACCT-001833,CLUSTER-1964,1,0.0,0,0,none
ACCT-001728,CLUSTER-1965,1,0.0,0,0,none
ACCT-001718,CLUSTER-1966,1,0.0,0,0,none
ACCT-000671,CLUSTER-1967,1,0.0,0,0,none
ACCT-000958,CLUSTER-1968,1,0.0,0,0,none
ACCT-000022,CLUSTER-1969,1,0.0,0,0,none
ACCT-003012,CLUSTER-1970,4,0.09,0,0,legit_shared_device
ACCT-003013,CLUSTER-1970,4,0.09,0,0,legit_shared_device
ACCT-003014,CLUSTER-1970,4,0.09,0,0,legit_shared_device
ACCT-003015,CLUSTER-1970,4,0.09,0,0,legit_shared_device
ACCT-001484,CLUSTER-1971,1,0.0,0,0,none
ACCT-002532,CLUSTER-1972,1,0.0,0,0,none
ACCT-001453,CLUSTER-1973,1,0.0,0,0,none
ACCT-001125,CLUSTER-1974,1,0.0,0,0,none
ACCT-000139,CLUSTER-1975,1,0.0,0,0,none
ACCT-000062,CLUSTER-1976,1,0.0,0,0,none
ACCT-001877,CLUSTER-1977,1,0.0,0,0,none
ACCT-000009,CLUSTER-1978,1,0.0,0,0,none
ACCT-002926,CLUSTER-1979,1,0.0,0,0,none
ACCT-000372,CLUSTER-1980,1,0.0,0,0,none
ACCT-002432,CLUSTER-1981,1,0.0,0,0,none
ACCT-000693,CLUSTER-1982,1,0.0,0,0,none
ACCT-000199,CLUSTER-1983,1,0.0,0,0,none
ACCT-000082,CLUSTER-1984,1,0.0,0,0,none
ACCT-000399,CLUSTER-1985,1,0.0,0,0,none
ACCT-000818,CLUSTER-1986,1,0.0,0,0,none
ACCT-000404,CLUSTER-1987,1,0.0,0,0,none
ACCT-000892,CLUSTER-1988,1,0.0,0,0,none
ACCT-001399,CLUSTER-1989,1,0.0,0,0,none
ACCT-000004,CLUSTER-1990,1,0.0,0,0,none
ACCT-001031,CLUSTER-1991,1,0.0,0,0,none
ACCT-000384,CLUSTER-1992,1,0.0,0,0,none
ACCT-000309,CLUSTER-1993,1,0.0,0,0,none
ACCT-000655,CLUSTER-1994,1,0.0,0,0,none
ACCT-000061,CLUSTER-1995,1,0.0,0,0,none
ACCT-001437,CLUSTER-1996,1,0.0,0,0,none
ACCT-000649,CLUSTER-1997,1,0.0,0,0,none
ACCT-001621,CLUSTER-1998,1,0.0,0,0,none
ACCT-002786,CLUSTER-1999,1,0.0,0,0,none
ACCT-000551,CLUSTER-2000,1,0.0,0,0,none
ACCT-002783,CLUSTER-2001,1,0.0,0,0,none
ACCT-000578,CLUSTER-2002,1,0.0,0,0,none
ACCT-001252,CLUSTER-2003,1,0.0,0,0,none
ACCT-002303,CLUSTER-2004,1,0.0,0,0,none
ACCT-001391,CLUSTER-2005,1,0.0,0,0,none
ACCT-001159,CLUSTER-2006,1,0.0,0,0,none
ACCT-000324,CLUSTER-2007,1,0.0,0,0,none
ACCT-002601,CLUSTER-2008,1,0.0,0,0,none
ACCT-000919,CLUSTER-2009,1,0.0,0,0,none
ACCT-000997,CLUSTER-2010,1,0.0,0,0,none
ACCT-000905,CLUSTER-2011,1,0.0,0,0,none
ACCT-001677,CLUSTER-2012,1,0.0,0,0,none
ACCT-001858,CLUSTER-2013,1,0.0,0,0,none
ACCT-001295,CLUSTER-2014,1,0.0,0,0,none
